,id,date,lat,long,price_x,bedrooms,bathrooms,zipcode,price_median,status,profit
12344,3450300240,2014-05-15,47.5008,-122.162,302000.0,4,1.75,98059,435000.0,compra sugerida,133000.0
12346,1023059324,2014-06-23,47.4954,-122.164,235000.0,3,1.0,98059,435000.0,compra sugerida,200000.0
12355,9353300140,2014-06-18,47.4887,-122.133,284950.0,3,1.0,98059,435000.0,compra sugerida,150050.0
12356,5127001600,2014-11-06,47.4757,-122.148,331500.0,4,1.75,98059,435000.0,compra sugerida,103500.0
12357,7230000350,2014-09-09,47.4774,-122.098,300000.0,3,1.75,98059,435000.0,compra sugerida,135000.0
12360,2787720140,2015-04-07,47.5124,-122.16,416000.0,3,2.5,98059,435000.0,compra sugerida,19000.0
12364,3664500041,2015-04-17,47.486,-122.129,378000.0,4,1.75,98059,435000.0,compra sugerida,57000.0
12366,2155500030,2015-04-28,47.4764,-122.155,380000.0,4,1.75,98059,435000.0,compra sugerida,55000.0
12369,7206900075,2014-08-18,47.5025,-122.142,200000.0,5,1.75,98059,435000.0,compra sugerida,235000.0
12370,1072030510,2014-08-29,47.4777,-122.142,415000.0,4,2.25,98059,435000.0,compra sugerida,20000.0
12371,3450300270,2015-04-03,47.5008,-122.162,268000.0,5,1.75,98059,435000.0,compra sugerida,167000.0
12373,1023059223,2014-07-25,47.4941,-122.151,311000.0,3,1.0,98059,435000.0,compra sugerida,124000.0
12374,49500090,2014-12-05,47.5142,-122.163,372000.0,4,1.5,98059,435000.0,compra sugerida,63000.0
12377,1463400047,2014-08-22,47.4804,-122.133,335000.0,4,2.0,98059,435000.0,compra sugerida,100000.0
12383,2787720300,2015-03-19,47.5116,-122.161,410000.0,3,1.75,98059,435000.0,compra sugerida,25000.0
12391,7230300100,2014-08-26,47.4703,-122.112,320000.0,3,2.0,98059,435000.0,compra sugerida,115000.0
12398,2323059184,2014-12-30,47.4721,-122.128,305000.0,4,2.0,98059,435000.0,compra sugerida,130000.0
12399,9353300600,2014-06-24,47.4948,-122.134,348500.0,3,1.5,98059,435000.0,compra sugerida,86500.0
12400,1471701780,2014-08-14,47.4612,-122.069,374950.0,4,1.5,98059,435000.0,compra sugerida,60050.0
12401,9353300090,2014-07-31,47.4898,-122.133,360000.0,3,2.0,98059,435000.0,compra sugerida,75000.0
12405,2482410130,2014-06-10,47.5116,-122.157,335000.0,3,1.75,98059,435000.0,compra sugerida,100000.0
12406,7230400430,2014-09-30,47.4706,-122.1,322400.0,3,1.75,98059,435000.0,compra sugerida,112600.0
12411,3450300020,2015-03-18,47.5009,-122.164,329000.0,4,2.0,98059,435000.0,compra sugerida,106000.0
12412,4048400185,2014-10-22,47.4703,-122.076,352000.0,2,0.75,98059,435000.0,compra sugerida,83000.0
12418,5127000420,2015-02-23,47.4755,-122.157,357500.0,3,1.5,98059,435000.0,compra sugerida,77500.0
12420,2195900010,2014-07-14,47.4766,-122.153,270000.0,3,1.5,98059,435000.0,compra sugerida,165000.0
12423,2787720170,2014-09-29,47.512,-122.16,395000.0,4,2.5,98059,435000.0,compra sugerida,40000.0
12428,323059167,2014-07-23,47.5044,-122.148,259000.0,2,1.0,98059,435000.0,compra sugerida,176000.0
12429,5127000670,2015-03-18,47.4749,-122.155,314000.0,3,1.75,98059,435000.0,compra sugerida,121000.0
12431,8114000020,2015-01-28,47.5069,-122.141,310650.0,3,1.75,98059,435000.0,compra sugerida,124350.0
12432,5169700022,2014-09-15,47.5089,-122.155,334950.0,3,1.75,98059,435000.0,compra sugerida,100050.0
12433,3450300430,2015-01-05,47.4996,-122.163,317500.0,4,1.5,98059,435000.0,compra sugerida,117500.0
12434,5127000430,2014-12-01,47.4756,-122.157,320000.0,4,1.75,98059,435000.0,compra sugerida,115000.0
12437,5127100190,2014-05-20,47.4755,-122.145,290000.0,3,1.75,98059,435000.0,compra sugerida,145000.0
12442,1523059180,2014-09-23,47.4772,-122.153,354900.0,3,1.0,98059,435000.0,compra sugerida,80100.0
12448,3243100050,2014-07-22,47.4853,-122.126,250000.0,3,1.0,98059,435000.0,compra sugerida,185000.0
12459,2525000220,2015-04-14,47.483,-122.163,370000.0,3,1.75,98059,435000.0,compra sugerida,65000.0
12462,3450400330,2015-02-20,47.5004,-122.162,306500.0,3,1.5,98059,435000.0,compra sugerida,128500.0
12463,323059146,2015-04-17,47.5031,-122.152,343000.0,3,1.0,98059,435000.0,compra sugerida,92000.0
12465,5127000410,2014-06-27,47.4768,-122.155,350000.0,5,1.75,98059,435000.0,compra sugerida,85000.0
12467,2787700150,2015-04-22,47.5067,-122.16,365000.0,4,2.5,98059,435000.0,compra sugerida,70000.0
12468,1823069059,2014-06-11,47.4756,-122.09,355000.0,1,1.75,98059,435000.0,compra sugerida,80000.0
12469,5127001320,2014-11-25,47.473,-122.149,190000.0,3,1.75,98059,435000.0,compra sugerida,245000.0
12476,1471700410,2015-05-06,47.4644,-122.066,310000.0,7,1.5,98059,435000.0,compra sugerida,125000.0
12477,1523059100,2014-09-02,47.4809,-122.153,320000.0,5,1.0,98059,435000.0,compra sugerida,115000.0
12483,9353300820,2015-05-11,47.4894,-122.135,310000.0,3,1.0,98059,435000.0,compra sugerida,125000.0
12486,1463400081,2014-08-27,47.4752,-122.133,230000.0,3,1.75,98059,435000.0,compra sugerida,205000.0
12489,3211100240,2014-05-29,47.4801,-122.158,349000.0,4,1.75,98059,435000.0,compra sugerida,86000.0
12490,1081300390,2014-10-30,47.4706,-122.119,330000.0,3,1.75,98059,435000.0,compra sugerida,105000.0
12491,2787700060,2015-01-15,47.5067,-122.163,420000.0,3,2.5,98059,435000.0,compra sugerida,15000.0
12494,7230300060,2014-08-05,47.4712,-122.112,370000.0,4,2.5,98059,435000.0,compra sugerida,65000.0
12496,1081310060,2015-01-08,47.4721,-122.123,375000.0,5,2.5,98059,435000.0,compra sugerida,60000.0
12504,1081330060,2014-08-13,47.4698,-122.118,375000.0,4,2.25,98059,435000.0,compra sugerida,60000.0
12508,7229900885,2014-11-03,47.4808,-122.099,313000.0,3,1.0,98059,435000.0,compra sugerida,122000.0
12509,1072000240,2014-06-24,47.474,-122.14,366000.0,3,1.75,98059,435000.0,compra sugerida,69000.0
12510,5127001170,2014-05-28,47.4737,-122.15,266200.0,3,1.5,98059,435000.0,compra sugerida,168800.0
12511,2739200160,2014-06-12,47.4918,-122.141,333000.0,4,2.5,98059,435000.0,compra sugerida,102000.0
12512,1081330030,2014-07-23,47.4693,-122.117,375000.0,5,2.5,98059,435000.0,compra sugerida,60000.0
12514,1023059190,2015-03-24,47.4919,-122.151,210000.0,3,1.5,98059,435000.0,compra sugerida,225000.0
12515,1081200070,2015-03-23,47.473,-122.118,405000.0,3,2.5,98059,435000.0,compra sugerida,30000.0
12518,1081800070,2014-11-18,47.4722,-122.131,425000.0,4,2.25,98059,435000.0,compra sugerida,10000.0
12520,3243200310,2014-05-20,47.4869,-122.123,300000.0,3,1.0,98059,435000.0,compra sugerida,135000.0
12524,3211100570,2014-08-11,47.4785,-122.16,317500.0,4,2.5,98059,435000.0,compra sugerida,117500.0
12525,323059208,2014-06-03,47.5091,-122.144,320000.0,3,2.0,98059,435000.0,compra sugerida,115000.0
12529,9353301070,2015-05-08,47.4922,-122.134,342500.0,5,2.25,98059,435000.0,compra sugerida,92500.0
12534,6061400160,2014-09-18,47.5126,-122.149,330000.0,4,2.25,98059,435000.0,compra sugerida,105000.0
12535,5127000810,2014-05-14,47.4744,-122.154,305495.0,3,1.75,98059,435000.0,compra sugerida,129505.0
12536,1072000400,2014-10-23,47.4745,-122.141,385000.0,4,3.0,98059,435000.0,compra sugerida,50000.0
12541,7230400400,2014-09-26,47.4712,-122.1,240000.0,3,2.0,98059,435000.0,compra sugerida,195000.0
12542,3211100990,2014-10-20,47.4804,-122.157,410000.0,4,2.75,98059,435000.0,compra sugerida,25000.0
12544,5095401360,2014-11-21,47.4694,-122.069,418000.0,3,2.5,98059,435000.0,compra sugerida,17000.0
12553,3211100730,2014-08-04,47.4779,-122.161,360000.0,3,1.75,98059,435000.0,compra sugerida,75000.0
12560,2525000760,2014-11-05,47.483,-122.164,435000.0,3,2.0,98059,435000.0,compra sugerida,0.0
12564,2787700180,2015-01-12,47.5066,-122.159,320000.0,3,2.0,98059,435000.0,compra sugerida,115000.0
12565,7229900925,2014-10-10,47.4817,-122.097,381000.0,3,1.75,98059,435000.0,compra sugerida,54000.0
12566,5127100210,2015-03-25,47.4751,-122.145,360000.0,6,2.0,98059,435000.0,compra sugerida,75000.0
12567,7229900145,2014-12-16,47.4821,-122.108,430000.0,4,2.5,98059,435000.0,compra sugerida,5000.0
12575,8114000040,2014-07-25,47.5064,-122.141,310000.0,4,1.75,98059,435000.0,compra sugerida,125000.0
12576,1023059186,2015-01-26,47.4915,-122.151,252000.0,3,1.0,98059,435000.0,compra sugerida,183000.0
12578,1081300450,2014-08-14,47.472,-122.119,364000.0,4,2.5,98059,435000.0,compra sugerida,71000.0
12582,2739200040,2014-09-24,47.4915,-122.143,302000.0,5,2.0,98059,435000.0,compra sugerida,133000.0
12588,5095600360,2015-03-12,47.4625,-122.069,329950.0,3,1.75,98059,435000.0,compra sugerida,105050.0
12589,3211101010,2015-02-11,47.4807,-122.157,319500.0,3,1.0,98059,435000.0,compra sugerida,115500.0
12590,323059103,2015-04-03,47.515,-122.162,425000.0,3,2.5,98059,435000.0,compra sugerida,10000.0
12592,7229900975,2014-05-07,47.4812,-122.097,314950.0,3,1.0,98059,435000.0,compra sugerida,120050.0
12594,5104220120,2015-01-07,47.4743,-122.143,320000.0,4,1.75,98059,435000.0,compra sugerida,115000.0
12595,9353300220,2015-04-08,47.4899,-122.133,285000.0,3,1.0,98059,435000.0,compra sugerida,150000.0
12597,7230300610,2015-04-03,47.4695,-122.116,352500.0,3,1.5,98059,435000.0,compra sugerida,82500.0
12598,6649500040,2014-08-12,47.495,-122.154,255000.0,3,1.0,98059,435000.0,compra sugerida,180000.0
12599,3664500133,2014-11-17,47.4826,-122.128,383000.0,4,2.0,98059,435000.0,compra sugerida,52000.0
12600,1823069213,2014-05-05,47.4873,-122.099,249950.0,3,2.0,98059,435000.0,compra sugerida,185050.0
12602,7418000130,2014-12-11,47.4786,-122.131,430000.0,8,3.25,98059,435000.0,compra sugerida,5000.0
12605,7229900285,2014-09-17,47.4837,-122.11,390000.0,3,2.0,98059,435000.0,compra sugerida,45000.0
12611,1016000080,2014-11-25,47.474,-122.125,345000.0,3,1.0,98059,435000.0,compra sugerida,90000.0
12612,5104200420,2015-03-16,47.4779,-122.145,320000.0,3,1.5,98059,435000.0,compra sugerida,115000.0
12614,5104200380,2014-10-14,47.4772,-122.144,265000.0,3,1.0,98059,435000.0,compra sugerida,170000.0
12617,268500020,2014-11-06,47.4991,-122.164,282500.0,4,1.0,98059,435000.0,compra sugerida,152500.0
12619,9347900020,2015-01-27,47.476,-122.151,230000.0,3,1.0,98059,435000.0,compra sugerida,205000.0
12624,6928000440,2014-07-18,47.4824,-122.152,301950.0,3,1.75,98059,435000.0,compra sugerida,133050.0
12625,1471701470,2014-07-31,47.4608,-122.065,293000.0,3,1.75,98059,435000.0,compra sugerida,142000.0
12626,7418000020,2014-07-24,47.479,-122.132,305000.0,3,1.75,98059,435000.0,compra sugerida,130000.0
12631,3211000170,2014-09-22,47.481,-122.163,255000.0,4,2.5,98059,435000.0,compra sugerida,180000.0
12633,1471701410,2015-03-31,47.4611,-122.067,347950.0,5,2.25,98059,435000.0,compra sugerida,87050.0
12636,3211000190,2014-10-01,47.4806,-122.163,310000.0,3,1.75,98059,435000.0,compra sugerida,125000.0
12638,2739200050,2015-04-03,47.4913,-122.143,315000.0,3,1.75,98059,435000.0,compra sugerida,120000.0
12643,7229900005,2014-10-10,47.484,-122.111,350000.0,3,1.5,98059,435000.0,compra sugerida,85000.0
12648,2787700630,2015-03-18,47.5078,-122.161,399000.0,4,2.5,98059,435000.0,compra sugerida,36000.0
12660,1623059092,2014-05-09,47.4825,-122.164,270000.0,3,2.0,98059,435000.0,compra sugerida,165000.0
12661,5229300027,2014-09-10,47.4978,-122.115,275000.0,3,1.0,98059,435000.0,compra sugerida,160000.0
12666,5127100100,2015-05-11,47.474,-122.146,382880.0,3,2.0,98059,435000.0,compra sugerida,52120.0
12672,7229700165,2014-12-02,47.481,-122.115,350000.0,3,1.75,98059,435000.0,compra sugerida,85000.0
12674,1081330210,2014-09-11,47.469,-122.121,410000.0,4,2.25,98059,435000.0,compra sugerida,25000.0
12675,5230300210,2014-12-10,47.4936,-122.102,299000.0,3,1.0,98059,435000.0,compra sugerida,136000.0
12679,5095400040,2014-06-05,47.4666,-122.072,270000.0,3,1.0,98059,435000.0,compra sugerida,165000.0
12680,1523059103,2014-09-26,47.4833,-122.157,390000.0,4,2.5,98059,435000.0,compra sugerida,45000.0
12681,3793700210,2014-06-13,47.4818,-122.094,299000.0,3,1.75,98059,435000.0,compra sugerida,136000.0
12696,3449000060,2014-10-01,47.5022,-122.145,320000.0,3,1.0,98059,435000.0,compra sugerida,115000.0
12701,3449000300,2014-06-09,47.502,-122.146,379000.0,4,1.5,98059,435000.0,compra sugerida,56000.0
12738,3449000200,2015-05-08,47.5013,-122.147,360000.0,4,1.75,98059,435000.0,compra sugerida,75000.0
12749,3449000010,2015-03-12,47.5022,-122.144,294570.0,3,1.0,98059,435000.0,compra sugerida,140430.0
12799,9828202545,2015-01-27,47.6163,-122.292,490000.0,3,1.5,98122,574000.0,compra sugerida,84000.0
12803,7234600796,2014-11-26,47.6106,-122.31,495000.0,2,1.75,98122,574000.0,compra sugerida,79000.0
12808,2258500049,2014-06-02,47.609,-122.307,469000.0,3,1.0,98122,574000.0,compra sugerida,105000.0
12837,6840700165,2014-07-01,47.6082,-122.299,202000.0,1,1.0,98122,574000.0,compra sugerida,372000.0
12841,7600057,2014-08-05,47.6029,-122.302,520000.0,3,2.0,98122,574000.0,compra sugerida,54000.0
12861,9826701735,2014-11-12,47.6031,-122.303,449950.0,3,2.0,98122,574000.0,compra sugerida,124050.0
12867,9818700430,2014-10-01,47.6051,-122.298,421500.0,3,1.5,98122,574000.0,compra sugerida,152500.0
12902,1556200265,2014-07-23,47.6074,-122.294,552500.0,3,2.25,98122,574000.0,compra sugerida,21500.0
12907,1186000150,2015-01-23,47.6157,-122.291,563250.0,3,1.75,98122,574000.0,compra sugerida,10750.0
12910,9187200228,2015-03-13,47.6021,-122.295,448175.0,2,2.0,98122,574000.0,compra sugerida,125825.0
12919,6841700070,2015-03-17,47.6059,-122.295,510000.0,2,1.0,98122,574000.0,compra sugerida,64000.0
12931,9827700105,2014-09-17,47.6025,-122.303,549000.0,3,2.0,98122,574000.0,compra sugerida,25000.0
12950,9826701345,2014-07-15,47.6036,-122.305,498000.0,3,2.5,98122,574000.0,compra sugerida,76000.0
12957,7942600975,2014-05-12,47.6054,-122.314,505000.0,4,1.75,98122,574000.0,compra sugerida,69000.0
12960,9818700455,2014-08-26,47.6048,-122.298,518000.0,4,2.5,98122,574000.0,compra sugerida,56000.0
12981,1189000130,2014-09-15,47.6138,-122.298,493000.0,3,2.75,98122,574000.0,compra sugerida,81000.0
13005,1556200145,2014-10-07,47.6086,-122.294,565000.0,4,2.0,98122,574000.0,compra sugerida,9000.0
13018,1189000910,2014-07-08,47.6118,-122.299,517000.0,2,1.5,98122,574000.0,compra sugerida,57000.0
13069,7234600098,2014-09-05,47.6126,-122.313,552100.0,3,3.0,98122,574000.0,compra sugerida,21900.0
13075,3253500160,2014-11-20,47.5747,-122.304,317625.0,3,2.75,98144,450000.0,compra sugerida,132375.0
13089,9834200885,2014-07-17,47.572,-122.29,360000.0,4,2.5,98144,450000.0,compra sugerida,90000.0
13110,272000125,2014-08-29,47.5881,-122.299,438000.0,3,1.0,98144,450000.0,compra sugerida,12000.0
13120,3679400025,2014-08-12,47.5729,-122.315,385000.0,3,1.75,98144,450000.0,compra sugerida,65000.0
13126,5393601050,2014-05-09,47.5834,-122.307,445000.0,4,2.0,98144,450000.0,compra sugerida,5000.0
13140,7319900345,2014-08-25,47.5772,-122.307,438500.0,3,2.0,98144,450000.0,compra sugerida,11500.0
13145,9834200950,2014-06-16,47.572,-122.289,385000.0,4,1.75,98144,450000.0,compra sugerida,65000.0
13151,3416601045,2014-06-23,47.6012,-122.296,345000.0,3,1.0,98144,450000.0,compra sugerida,105000.0
13152,1250200345,2014-10-24,47.5982,-122.299,230000.0,3,1.0,98144,450000.0,compra sugerida,220000.0
13158,3726800285,2014-10-01,47.5726,-122.308,346000.0,2,1.0,98144,450000.0,compra sugerida,104000.0
13159,9834201100,2014-12-22,47.5717,-122.287,332500.0,4,2.0,98144,450000.0,compra sugerida,117500.0
13162,8850000285,2014-06-12,47.5895,-122.311,350000.0,4,2.25,98144,450000.0,compra sugerida,100000.0
13176,3881900321,2014-05-14,47.5867,-122.311,339950.0,3,1.0,98144,450000.0,compra sugerida,110050.0
13179,1250201130,2015-02-06,47.5972,-122.296,410000.0,4,2.0,98144,450000.0,compra sugerida,40000.0
13180,1250201194,2014-11-07,47.5976,-122.295,449000.0,3,1.75,98144,450000.0,compra sugerida,1000.0
13181,3644100065,2015-04-27,47.592,-122.295,257000.0,2,1.75,98144,450000.0,compra sugerida,193000.0
13184,1822300040,2014-05-07,47.588,-122.304,420000.0,2,1.5,98144,450000.0,compra sugerida,30000.0
13191,3644100072,2014-11-07,47.5918,-122.295,245000.0,2,1.0,98144,450000.0,compra sugerida,205000.0
13203,5160700035,2015-04-22,47.5937,-122.301,431000.0,2,1.5,98144,450000.0,compra sugerida,19000.0
13208,3678900110,2014-06-10,47.5738,-122.313,403000.0,2,1.0,98144,450000.0,compra sugerida,47000.0
13210,5312100040,2015-04-23,47.5728,-122.306,400000.0,2,1.0,98144,450000.0,compra sugerida,50000.0
13211,3083000910,2014-07-08,47.5752,-122.304,410000.0,3,2.0,98144,450000.0,compra sugerida,40000.0
13225,3650100105,2014-09-26,47.5736,-122.307,392500.0,2,1.0,98144,450000.0,compra sugerida,57500.0
13228,1250200786,2015-01-22,47.5979,-122.297,360000.0,5,2.0,98144,450000.0,compra sugerida,90000.0
13251,3644100030,2015-02-09,47.5917,-122.296,432500.0,4,1.75,98144,450000.0,compra sugerida,17500.0
13265,1250201175,2015-03-23,47.5972,-122.295,386500.0,4,1.0,98144,450000.0,compra sugerida,63500.0
13280,8850000180,2015-04-20,47.5892,-122.312,295000.0,4,1.0,98144,450000.0,compra sugerida,155000.0
13293,9834200411,2014-11-13,47.575,-122.289,390000.0,3,1.0,98144,450000.0,compra sugerida,60000.0
13296,6738700005,2014-05-29,47.585,-122.294,395000.0,2,1.0,98144,450000.0,compra sugerida,55000.0
13299,9834200305,2014-07-16,47.575,-122.288,350000.0,3,1.0,98144,450000.0,compra sugerida,100000.0
13313,6401700010,2014-08-19,47.5938,-122.315,410000.0,3,1.75,98144,450000.0,compra sugerida,40000.0
13315,3644100073,2014-11-22,47.5918,-122.295,245000.0,2,1.0,98144,450000.0,compra sugerida,205000.0
13339,9122000385,2014-08-06,47.5814,-122.312,415000.0,4,2.25,98144,450000.0,compra sugerida,35000.0
13347,1695900025,2015-03-27,47.5873,-122.294,450000.0,2,1.0,98144,450000.0,compra sugerida,0.0
13422,4348800030,2014-11-21,47.6221,-122.193,727500.0,2,2.0,98004,1150000.0,compra sugerida,422500.0
13423,708000030,2014-09-02,47.6245,-122.198,888000.0,3,1.5,98004,1150000.0,compra sugerida,262000.0
13425,8146100270,2015-03-24,47.6051,-122.195,824000.0,4,2.25,98004,1150000.0,compra sugerida,326000.0
13428,7000100631,2015-05-07,47.5831,-122.191,730000.0,5,1.75,98004,1150000.0,compra sugerida,420000.0
13433,4395600060,2014-06-30,47.6132,-122.21,935000.0,2,2.5,98004,1150000.0,compra sugerida,215000.0
13439,3861400030,2014-11-24,47.5927,-122.203,950000.0,4,1.75,98004,1150000.0,compra sugerida,200000.0
13440,6344000060,2014-10-15,47.6255,-122.199,760000.0,4,1.75,98004,1150000.0,compra sugerida,390000.0
13443,824059083,2014-09-02,47.5892,-122.203,993000.0,4,2.0,98004,1150000.0,compra sugerida,157000.0
13446,824059277,2014-12-15,47.582,-122.194,985000.0,3,3.5,98004,1150000.0,compra sugerida,165000.0
13449,292000070,2015-04-06,47.6005,-122.204,895000.0,5,2.5,98004,1150000.0,compra sugerida,255000.0
13452,1552100135,2014-06-09,47.6218,-122.209,1150000.0,3,2.5,98004,1150000.0,compra sugerida,0.0
13453,1651500060,2014-09-29,47.6368,-122.218,845000.0,5,2.0,98004,1150000.0,compra sugerida,305000.0
13455,3860400100,2014-11-21,47.5901,-122.198,950000.0,4,2.75,98004,1150000.0,compra sugerida,200000.0
13459,1266200015,2015-01-27,47.6245,-122.193,805500.0,3,1.0,98004,1150000.0,compra sugerida,344500.0
13464,249000115,2014-08-28,47.6337,-122.199,650000.0,3,1.0,98004,1150000.0,compra sugerida,500000.0
13467,7000100850,2014-09-26,47.5808,-122.189,569000.0,4,1.75,98004,1150000.0,compra sugerida,581000.0
13469,1561600025,2014-06-03,47.5892,-122.202,712500.0,3,1.5,98004,1150000.0,compra sugerida,437500.0
13473,8146300025,2014-08-13,47.6073,-122.192,772000.0,4,2.5,98004,1150000.0,compra sugerida,378000.0
13474,7963900100,2014-09-12,47.6281,-122.194,680000.0,3,2.5,98004,1150000.0,compra sugerida,470000.0
13480,1872900076,2014-06-20,47.6166,-122.22,979000.0,3,1.5,98004,1150000.0,compra sugerida,171000.0
13483,824059211,2014-11-17,47.5828,-122.197,800000.0,4,1.75,98004,1150000.0,compra sugerida,350000.0
13485,4389201064,2014-07-03,47.6158,-122.213,810000.0,3,1.5,98004,1150000.0,compra sugerida,340000.0
13488,644200090,2014-07-15,47.5873,-122.193,921000.0,3,2.25,98004,1150000.0,compra sugerida,229000.0
13489,2425700005,2015-04-28,47.5974,-122.195,760000.0,3,1.75,98004,1150000.0,compra sugerida,390000.0
13491,644000185,2014-07-07,47.5886,-122.195,875000.0,3,1.5,98004,1150000.0,compra sugerida,275000.0
13493,3210600010,2014-10-31,47.6004,-122.195,635000.0,3,2.25,98004,1150000.0,compra sugerida,515000.0
13494,9533600185,2015-04-01,47.6276,-122.205,985000.0,3,1.75,98004,1150000.0,compra sugerida,165000.0
13497,686900010,2014-05-28,47.6348,-122.196,898000.0,5,1.5,98004,1150000.0,compra sugerida,252000.0
13505,8084400010,2015-03-16,47.6322,-122.212,650000.0,3,1.0,98004,1150000.0,compra sugerida,500000.0
13511,4122700020,2014-07-10,47.6395,-122.203,850000.0,5,2.0,98004,1150000.0,compra sugerida,300000.0
